,Date,Price,Signal,,,,,,,
CADC,12/9/2014,5.5276,BUY,,113.97,,,,,
CADC,11/25/2014,5.6731,SELL,,114.2,,,,,
CADC,11/12/2014,4.11,BUY,,82.9,,,,,
CADC,11/4/2014,3.7855,SHORT,,91.04,,,,,
CADC,10/28/2014,4.0688,BUY,,98.25,,,,,
CADC,10/24/2014,3.91,SHORT,,102.82,,,,,
CADC,10/17/2014,3.7799,BUY,,99.8,,,,,
,,,,,,,,,,
CAFD,5/18/2016,14.37,BUY,,164.5,,,,,
CAFD,5/10/2016,14.91,SELL,,164.83,,,,,
CAFD,5/5/2016,15.12,BUY,,167.49,,,,,
CAFD,4/28/2016,16.245,SELL,,167.83,,,,,
CAFD,4/11/2016,14.585,BUY,,150.98,,,,,
CAFD,4/7/2016,14.12,SHORT,,156.75,,,,,
CAFD,3/30/2016,14.568,BUY,,162.37,,,,,
CAFD,3/15/2016,15.51,SELL,,162.7,,,,,
CAFD,3/2/2016,15.235,BUY,,160.14,,,,,
CAFD,2/23/2016,15.73,SELL,,160.46,,,,,
CAFD,2/18/2016,15.42,BUY,,157.61,,,,,
CAFD,2/8/2016,16.0801,SELL,,157.93,,,,,
CAFD,2/4/2016,16.22,BUY,,159.62,,,,,
CAFD,2/2/2016,16.42,SELL,,159.94,,,,,
CAFD,1/21/2016,14.5099,BUY,,141.62,,,,,
CAFD,1/11/2016,16.0301,SELL,,141.9,,,,,
CAFD,11/30/2015,12.23,BUY,,108.48,,,,,z
CAFD,11/10/2015,14.345,SELL,,108.7,,,,,
CAFD,10/19/2015,13.035,BUY,,98.97,,,,,
CAFD,9/22/2015,13.25,SHORT,,97.78,,,,,
CAFD,9/18/2015,13.47,BUY,,99.8,,,,,
,,,,,,,,,,
CAKE,5/27/2016,49.58,BUY,,142.7,,,,,
CAKE,5/13/2016,50.605,SHORT,,140.43,,,,,
CAKE,5/10/2016,51.6,BUY,,143.77,,,,,
CAKE,5/6/2016,51.49,SELL,,144.06,,,,,
CAKE,4/22/2016,50.63,BUY,,141.94,,,,,
CAKE,4/5/2016,52.59,SELL,,142.22,,,,,
CAKE,3/29/2016,52.31,BUY,,141.75,,,,,
CAKE,3/22/2016,52.585,SELL,,142.03,,,,,
CAKE,3/4/2016,50.9575,BUY,,137.91,,,,,
CAKE,2/26/2016,50.45,SELL,,138.19,,,,,
CAKE,2/10/2016,47.32,BUY,,129.88,,,,,
CAKE,2/5/2016,48.545,SELL,,130.14,,,,,
CAKE,1/22/2016,46.6397,BUY,,125.28,,,,,
CAKE,1/20/2016,46.155,SELL,,125.53,,,,,
CAKE,1/12/2016,46.14,BUY,,125.74,,,,,
CAKE,1/7/2016,46.06,SELL,,125.99,,,,,
CAKE,1/5/2016,46.44,BUY,,127.28,,,,,
CAKE,12/31/2015,46.33,SHORT,,128.09,,,,,
CAKE,12/22/2015,46.86,BUY,,130.08,,,,,
CAKE,12/18/2015,46.15,SHORT,,132.64,,,,,
CAKE,12/16/2015,46.38,BUY,,133.84,,,,,
CAKE,12/14/2015,46.06,SHORT,,135.32,,,,,
CAKE,12/7/2015,47.22,BUY,,139.28,,,,,
CAKE,11/30/2015,47.89,SHORT,,137.91,,,,,
CAKE,11/19/2015,46.44,BUY,,134.27,,,,,
CAKE,11/13/2015,46.08,SHORT,,135.87,,,,,
CAKE,11/11/2015,47.495,BUY,,140.6,,,,,
CAKE,10/21/2015,52.82,SHORT,,128.24,,,,,
CAKE,10/19/2015,52.815,BUY,,128.74,,,,,
CAKE,10/9/2015,54.685,SELL,,129,,,,,
CAKE,9/30/2015,53.96,BUY,,127.54,,,,,
CAKE,9/28/2015,54.4,SELL,,127.8,,,,,
CAKE,9/11/2015,53.51,BUY,,125.96,,,,,
CAKE,8/19/2015,56.43,SELL,,126.21,,,,,
CAKE,8/12/2015,56.43,BUY,,126.46,,,,,
CAKE,8/6/2015,58.01,SELL,,126.71,,,,,
CAKE,7/21/2015,54.02,BUY,,118.23,,,,,
CAKE,7/15/2015,54.6,SELL,,118.47,,,,,
CAKE,7/13/2015,54.645,BUY,,118.81,,,,,
CAKE,7/9/2015,53.91,SELL,,119.05,,,,,
CAKE,7/7/2015,53.94,BUY,,119.35,,,,,
CAKE,6/29/2015,54.58,SELL,,119.59,,,,,
CAKE,6/3/2015,52.12,BUY,,114.43,,,,,
CAKE,5/26/2015,52.135,SELL,,114.66,,,,,
CAKE,5/7/2015,50.175,BUY,,110.57,,,,,
CAKE,4/29/2015,52.33,SELL,,110.79,,,,,
CAKE,4/21/2015,48.96,BUY,,103.86,,,,,
CAKE,4/14/2015,48.725,SELL,,104.07,,,,,
CAKE,4/8/2015,48.665,BUY,,104.15,,,,,
CAKE,4/1/2015,49.19,SELL,,104.36,,,,,
CAKE,3/27/2015,48.51,BUY,,103.12,,,,,
CAKE,3/25/2015,49.195,SELL,,103.33,,,,,
CAKE,3/12/2015,48.75,BUY,,102.6,,,,,
CAKE,3/11/2015,47.41,SHORT,,106.01,,,,,
CAKE,3/3/2015,48.71,BUY,,109.35,,,,,
CAKE,2/25/2015,49.18,SHORT,,108.75,,,,,
CAKE,2/18/2015,48.685,BUY,,108.09,,,,,
CAKE,2/13/2015,49.01,SELL,,108.31,,,,,
CAKE,2/4/2015,52.47,BUY,,116.19,,,,,
CAKE,1/28/2015,54.38,SELL,,116.42,,,,,
CAKE,1/21/2015,52.78,BUY,,113.22,,,,,
CAKE,1/15/2015,51.87,SELL,,113.45,,,,,
CAKE,1/8/2015,51.99,BUY,,113.94,,,,,
CAKE,12/31/2014,50.33,SELL,,114.17,,,,,
CAKE,12/12/2014,48.25,BUY,,109.67,,,,,
CAKE,12/10/2014,48.14,SELL,,109.89,,,,,
CAKE,11/20/2014,46.67,BUY,,106.75,,,,,
CAKE,11/11/2014,48.7,SELL,,106.96,,,,,
CAKE,11/4/2014,46.19,BUY,,101.65,,,,,
CAKE,10/21/2014,45.96,SELL,,101.85,,,,,
CAKE,10/14/2014,45.77,BUY,,101.63,,,,,
CAKE,10/7/2014,44.985,SELL,,101.83,,,,,
CAKE,10/3/2014,45.765,BUY,,103.8,,,,,
CAKE,10/1/2014,45.455,SELL,,104.01,,,,,
CAKE,9/29/2014,45.71,BUY,,104.8,,,,,
CAKE,9/22/2014,45.68,SELL,,105.01,,,,,
CAKE,9/17/2014,45.44,BUY,,104.67,,,,,
CAKE,9/15/2014,45.31,SELL,,104.88,,,,,
CAKE,9/11/2014,45.58,BUY,,105.72,,,,,
CAKE,9/9/2014,45.115,SELL,,105.93,,,,,
CAKE,8/4/2014,43.02,BUY,,101.21,,,,,
CAKE,7/8/2014,46.65,SELL,,101.41,,,,,
CAKE,7/3/2014,46.87,BUY,,102.09,,,,,
CAKE,6/30/2014,46.83,SELL,,102.29,,,,,
CAKE,6/13/2014,46.41,BUY,,101.58,,,,,
CAKE,6/10/2014,46.78,SELL,,101.78,,,,,
CAKE,6/4/2014,45.78,BUY,,99.8,,,,,
,,,,,,,,,,
CALA,5/25/2016,4.81,BUY,,369.21,,,,,
CALA,5/19/2016,4.26,SHORT,,425.65,,,,,
CALA,5/16/2016,4.3602,BUY,,437.41,,,,,
CALA,4/26/2016,5.65,SELL,,438.29,,,,,
CALA,4/13/2016,5.81,BUY,,451.6,,,,,
CALA,4/8/2016,5.8101,SHORT,,453.4,,,,,
CALA,3/29/2016,5.27,BUY,,412.9,,,,,
CALA,3/16/2016,5.96,SELL,,413.73,,,,,
CALA,3/14/2016,6.38,BUY,,443.77,,,,,
CALA,3/8/2016,6.3451,SELL,,444.66,,,,,
CALA,2/24/2016,5.98,BUY,,419.91,,,,,
CALA,2/18/2016,5.7768,SELL,,420.75,,,,,
CALA,2/12/2016,4.9782,BUY,,363.31,,,,,
CALA,2/8/2016,4.665,SHORT,,391.02,,,,,
CALA,1/21/2016,5.4258,BUY,,456.62,,,,,
CALA,1/7/2016,6.89,SELL,,457.54,,,,,
CALA,1/5/2016,7.67,BUY,,510.36,,,,,
CALA,12/31/2015,8.06,SELL,,511.38,,,,,
CALA,12/16/2015,6.33,BUY,,402.42,,,,,
CALA,12/1/2015,7.9301,SHORT,,336.2,,,,,
CALA,11/18/2015,6.86,BUY,,292,,,,,
CALA,11/9/2015,8.6,SELL,,292.59,,,,,
CALA,10/23/2015,7.32,BUY,,249.54,,,,,
CALA,10/12/2015,7.475,SELL,,250.04,,,,,
CALA,10/1/2015,5.44,BUY,,182.33,,,,,
CALA,9/15/2015,6.55,SELL,,182.7,,,,,
CALA,9/10/2015,6.395,BUY,,178.73,,,,,
CALA,9/1/2015,5.51,SHORT,,213.78,,,,,
CALA,8/27/2015,4.9299,BUY,,192.04,,,,,
CALA,8/20/2015,5.24,SHORT,,182.04,,,,,
CALA,8/17/2015,5.35,BUY,,186.61,,,,,
CALA,8/13/2015,5.65,SHORT,,177.91,,,,,
CALA,8/10/2015,6.47,BUY,,204.55,,,,,
CALA,7/23/2015,8.37,SELL,,204.96,,,,,
CALA,7/17/2015,7.16,BUY,,175.68,,,,,
CALA,7/7/2015,6.98,SHORT,,181.05,,,,,
CALA,6/19/2015,7.48,BUY,,194.8,,,,,
CALA,5/14/2015,12.78,SHORT,,138.25,,,,,
CALA,5/8/2015,10.52,BUY,,114.26,,,,,
CALA,4/17/2015,18.48,SELL,,114.49,,,,,
CALA,4/14/2015,18.2,BUY,,112.98,,,,,
CALA,4/10/2015,18.22,SELL,,113.21,,,,,
CALA,4/8/2015,17.39,BUY,,108.27,,,,,
CALA,3/25/2015,18.93,SELL,,108.49,,,,,
CALA,3/23/2015,15.86,BUY,,91.08,,,,,
CALA,3/13/2015,13.35,SHORT,,112.62,,,,,
CALA,3/4/2015,13.7848,BUY,,116.75,,,,,
CALA,3/2/2015,15.2352,SHORT,,107.03,,,,,
CALA,2/26/2015,16.19,BUY,,114.19,,,,,
CALA,2/24/2015,16.09,SHORT,,115.37,,,,,
CALA,2/17/2015,16.13,BUY,,116.12,,,,,
CALA,2/4/2015,19.43,SHORT,,99.66,,,,,
CALA,1/26/2015,20.22,BUY,,104.13,,,,,
CALA,1/21/2015,21.67,SHORT,,97.99,,,,,
CALA,1/16/2015,22.85,BUY,,103.74,,,,,
CALA,1/8/2015,24.065,SELL,,103.95,,,,,
CALA,1/2/2015,20.23,BUY,,87.56,,,,,
CALA,12/30/2014,19.68,SELL,,87.74,,,,,
CALA,12/26/2014,22.34,BUY,,99.8,,,,,
,,,,,,,,,,
CALD,5/6/2016,16.8,BUY,,233.85,,,,,
CALD,5/3/2016,18.04,SELL,,234.32,,,,,
CALD,4/18/2016,16.91,BUY,,220.08,,,,,
CALD,4/11/2016,16.66,SELL,,220.52,,,,,
CALD,3/29/2016,15.5,BUY,,205.58,,,,,
CALD,3/24/2016,14.93,SELL,,205.99,,,,,
CALD,3/14/2016,13.315,BUY,,184.08,,,,,
CALD,3/3/2016,13.985,SELL,,184.45,,,,,
CALD,2/29/2016,13.705,BUY,,181.12,,,,,
CALD,2/23/2016,13.37,SHORT,,186.52,,,,,
CALD,2/16/2016,13.07,BUY,,183.07,,,,,
CALD,2/8/2016,12.99,SHORT,,184.94,,,,,
CALD,2/4/2016,15.41,BUY,,220.27,,,,,
CALD,1/28/2016,15.19,SHORT,,224.4,,,,,
CALD,1/22/2016,16.91,BUY,,250.81,,,,,
CALD,12/11/2015,20.02,SELL,,251.31,,,,,
CALD,12/8/2015,20.7,BUY,,260.37,,,,,
CALD,12/3/2015,20.72,SELL,,260.89,,,,,
CALD,11/17/2015,19.745,BUY,,249.11,,,,,
CALD,11/12/2015,20.01,SELL,,249.61,,,,,
CALD,11/9/2015,19.91,BUY,,248.86,,,,,
CALD,11/5/2015,17.3304,SELL,,249.36,,,,,
CALD,10/30/2015,17.27,BUY,,248.99,,,,,
CALD,10/14/2015,17.67,SELL,,249.49,,,,,
CALD,10/5/2015,17.05,BUY,,241.22,,,,,
CALD,9/23/2015,17.9,SELL,,241.7,,,,,
CALD,8/28/2015,15.54,BUY,,210.25,,,,,
CALD,8/18/2015,16.332,SELL,,210.67,,,,,
CALD,8/12/2015,16.43,BUY,,212.36,,,,,
CALD,8/7/2015,15.9301,SELL,,212.79,,,,,
CALD,7/31/2015,15.6199,BUY,,209.06,,,,,
CALD,7/27/2015,14.62,SHORT,,225.31,,,,,
CALD,7/22/2015,14.76,BUY,,228.38,,,,,
CALD,7/20/2015,14.91,SHORT,,227.01,,,,,
CALD,7/10/2015,14.85,BUY,,227,,,,,
CALD,6/29/2015,15.81,SELL,,227.45,,,,,
CALD,6/10/2015,14.745,BUY,,212.55,,,,,
CALD,6/8/2015,14.67,SELL,,212.98,,,,,
CALD,6/2/2015,14.34,BUY,,208.61,,,,,
CALD,5/26/2015,14.305,SELL,,209.03,,,,,
CALD,5/4/2015,14.24,BUY,,208.5,,,,,
CALD,4/27/2015,13.345,SELL,,208.92,,,,,
CALD,4/21/2015,13.47,BUY,,211.3,,,,,
CALD,4/17/2015,13.37,SELL,,211.72,,,,,
CALD,4/8/2015,12.79,BUY,,202.94,,,,,
CALD,3/23/2015,14.167,SHORT,,185.7,,,,,
CALD,3/12/2015,13.23,BUY,,174.11,,,,,
CALD,3/5/2015,13.86,SHORT,,167.21,,,,,
CALD,2/25/2015,14.52,BUY,,175.87,,,,,
CALD,2/9/2015,15.844,SELL,,176.22,,,,,
CALD,2/2/2015,15.276,BUY,,170.24,,,,,
CALD,1/28/2015,15.0636,SHORT,,173.37,,,,,
CALD,1/20/2015,14.89,BUY,,172.06,,,,,
CALD,1/12/2015,15.23,SHORT,,168.98,,,,,
CALD,1/8/2015,15.42,BUY,,171.77,,,,,
CALD,1/5/2015,15.78,SELL,,172.11,,,,,
CALD,12/18/2014,15.46,BUY,,168.96,,,,,
CALD,12/10/2014,15.534,SELL,,169.3,,,,,
CALD,12/3/2014,15.89,BUY,,173.53,,,,,
CALD,12/1/2014,15.86,SELL,,173.88,,,,,
CALD,11/20/2014,15.94,BUY,,175.11,,,,,
CALD,11/17/2014,15.575,SELL,,175.46,,,,,
CALD,10/16/2014,12.02,BUY,,135.68,,,,,
CALD,10/7/2014,12.97,SELL,,135.95,,,,,
CALD,9/22/2014,11.655,BUY,,122.41,,,,,
CALD,9/15/2014,11.49,SELL,,122.66,,,,,
CALD,9/8/2014,10.78,BUY,,115.31,,,,,
CALD,8/28/2014,11.355,SELL,,115.54,,,,,
CALD,8/22/2014,11.29,BUY,,115.11,,,,,
CALD,8/15/2014,11.43,SELL,,115.34,,,,,
CALD,8/4/2014,11.23,BUY,,113.55,,,,,
CALD,7/24/2014,11.435,SHORT,,112,,,,,
CALD,7/22/2014,11.425,BUY,,112.35,,,,,
CALD,7/16/2014,11.58,SELL,,112.58,,,,,
CALD,7/14/2014,12.038,BUY,,117.27,,,,,
CALD,7/7/2014,11.873,SELL,,117.51,,,,,
CALD,6/23/2014,11.1975,BUY,,111.05,,,,,
CALD,6/19/2014,11.1825,SELL,,111.27,,,,,
CALD,6/5/2014,10.01,BUY,,99.8,,,,,
,,,,,,,,,,
CALI,5/27/2016,1.1519,BUY,,"1,432.50",,,,,
CALI,5/23/2016,1.0681,SHORT,,"1,560.69",,,,,
CALI,5/16/2016,1.0825,BUY,,"1,588.08",,,,,
CALI,4/27/2016,1.0826,SELL,,"1,591.26",,,,,
CALI,4/11/2016,1.1031,BUY,,"1,624.64",,,,,
CALI,4/5/2016,1.0369,SELL,,"1,627.90",,,,,
CALI,3/24/2016,1.0931,BUY,,"1,719.57",,,,,
CALI,3/14/2016,1.1387,SELL,,"1,723.02",,,,,
CALI,3/1/2016,1.0373,BUY,,"1,572.73",,,,,
CALI,2/25/2016,1.0634,SELL,,"1,575.88",,,,,
CALI,2/12/2016,1.0698,BUY,,"1,588.54",,,,,
CALI,2/9/2016,1.0584,SELL,,"1,591.72",,,,,
CALI,2/3/2016,1.0465,BUY,,"1,576.98",,,,,
CALI,1/6/2016,1.336,SHORT,,"1,301.32",,,,,
CALI,12/15/2015,1.3925,BUY,,"1,361.79",,,,,
CALI,12/3/2015,1.4719,SELL,,"1,364.52",,,,,
CALI,10/28/2015,0.7784,BUY,,723.06,,,,,
CALI,10/20/2015,0.794,SHORT,,711.97,,,,,
CALI,10/15/2015,0.796,BUY,,716.63,,,,,
CALI,10/13/2015,0.809,SHORT,,708.13,,,,,
CALI,9/28/2015,0.84,BUY,,738.21,,,,,
CALI,9/23/2015,0.9289,SHORT,,676.43,,,,,
CALI,9/21/2015,0.8751,BUY,,639.81,,,,,
CALI,8/17/2015,1.0587,SELL,,641.09,,,,,
CALI,8/6/2015,1.0327,BUY,,626.6,,,,,
CALI,8/3/2015,1.034,SELL,,627.86,,,,,
CALI,7/29/2015,1.022,BUY,,621.82,,,,,
CALI,6/24/2015,1.398,SHORT,,491.99,,,,,
CALI,6/11/2015,1.417,BUY,,500.68,,,,,
CALI,5/22/2015,1.6762,SHORT,,435.37,,,,,
CALI,5/14/2015,1.7532,BUY,,457.2,,,,,
CALI,5/6/2015,2.0036,SELL,,458.12,,,,,
CALI,5/4/2015,2.0143,BUY,,461.49,,,,,
CALI,4/28/2015,2.0753,SELL,,462.41,,,,,
CALI,4/23/2015,1.4847,BUY,,331.48,,,,,
CALI,4/13/2015,1.5495,SELL,,332.14,,,,,
CALI,4/9/2015,1.3155,BUY,,282.55,,,,,
CALI,4/6/2015,1.1345,SHORT,,337.54,,,,,
CALI,4/1/2015,1.1725,BUY,,350.25,,,,,
CALI,3/25/2015,1.1675,SELL,,350.95,,,,,
CALI,3/17/2015,1.1916,BUY,,358.91,,,,,
CALI,3/12/2015,1.2187,SHORT,,352.51,,,,,
CALI,3/2/2015,1.2316,BUY,,357.67,,,,,
CALI,2/20/2015,1.3465,SELL,,358.39,,,,,
CALI,2/17/2015,1.387,BUY,,369.91,,,,,
CALI,2/12/2015,1.333,SELL,,370.65,,,,,
CALI,2/4/2015,1.2618,BUY,,351.56,,,,,
CALI,1/29/2015,1.328,SELL,,352.26,,,,,
CALI,1/13/2015,1.2199,BUY,,324.23,,,,,
CALI,1/7/2015,1.4784,SHORT,,277.08,,,,,
CALI,1/2/2015,1.2066,BUY,,227.05,,,,,
CALI,12/5/2014,1.448,SELL,,227.51,,,,,
CALI,12/1/2014,1.2231,BUY,,192.56,,,,,
CALI,11/21/2014,1.18,SHORT,,200.66,,,,,
CALI,11/19/2014,1.1593,BUY,,197.93,,,,,
CALI,11/17/2014,1.307,SHORT,,178.55,,,,,
CALI,11/13/2014,1.393,BUY,,191.06,,,,,
CALI,10/27/2014,1.505,SELL,,191.44,,,,,
CALI,10/15/2014,1.0697,BUY,,136.34,,,,,
CALI,9/15/2014,1.9524,SELL,,136.61,,,,,
CALI,9/11/2014,2.0276,BUY,,142.16,,,,,
CALI,9/3/2014,2.0417,SELL,,142.44,,,,,
CALI,8/25/2014,1.6318,BUY,,114.07,,,,,
CALI,7/29/2014,2.02,SHORT,,96.07,,,,,
CALI,7/17/2014,2.1149,BUY,,100.99,,,,,
CALI,7/8/2014,2.1834,SELL,,101.19,,,,,
CALI,6/17/2014,2.149,BUY,,99.8,,,,,
,,,,,,,,,,
CALL,5/24/2016,5.83,BUY,,378.33,,,,,
CALL,5/4/2016,6.0803,SHORT,,364.83,,,,,
CALL,4/26/2016,5.915,BUY,,356.34,,,,,
CALL,4/8/2016,6.01,SHORT,,352.2,,,,,
CALL,3/31/2016,6.507,BUY,,382.85,,,,,
CALL,3/17/2016,7.24,SELL,,383.62,,,,,
CALL,3/14/2016,7.78,BUY,,413.06,,,,,
CALL,3/7/2016,7.82,SELL,,413.89,,,,,
CALL,3/1/2016,7.785,BUY,,412.86,,,,,
CALL,2/22/2016,7.6701,SELL,,413.69,,,,,
CALL,2/10/2016,7.29,BUY,,393.98,,,,,
CALL,2/5/2016,7.605,SHORT,,379.83,,,,,
CALL,1/29/2016,7.465,BUY,,374.33,,,,,
CALL,1/27/2016,7.42,SHORT,,378.12,,,,,
CALL,1/21/2016,7.46,BUY,,381.68,,,,,
CALL,12/18/2015,10.2099,SELL,,382.44,,,,,
CALL,12/16/2015,10.1,BUY,,379.08,,,,,
CALL,12/11/2015,10.14,SELL,,379.84,,,,,
CALL,12/4/2015,9.48,BUY,,355.83,,,,,
CALL,11/4/2015,11.593,SELL,,356.54,,,,,
CALL,10/1/2015,9.03,BUY,,278.27,,,,,
CALL,9/22/2015,9.14,SELL,,278.83,,,,,
CALL,9/16/2015,8.96,BUY,,273.89,,,,,
CALL,9/14/2015,8.8712,SELL,,274.44,,,,,
CALL,8/27/2015,8.47,BUY,,262.55,,,,,
CALL,8/20/2015,9.28,SELL,,263.08,,,,,
CALL,8/10/2015,7.07,BUY,,200.83,,,,,
CALL,8/3/2015,7.135,SELL,,201.23,,,,,
CALL,7/28/2015,7.27,BUY,,205.45,,,,,
CALL,7/23/2015,7.22,SHORT,,207.71,,,,,
CALL,7/20/2015,7.11,BUY,,205.37,,,,,
CALL,7/15/2015,6.97,SHORT,,210.42,,,,,
CALL,7/13/2015,6.99,BUY,,211.87,,,,,
CALL,6/26/2015,7.85,SHORT,,191.72,,,,,
CALL,6/17/2015,7.7479,BUY,,189.99,,,,,
CALL,6/10/2015,7.7901,SELL,,190.37,,,,,
CALL,6/5/2015,7.955,BUY,,194.79,,,,,
CALL,6/1/2015,8.23,SELL,,195.18,,,,,
CALL,5/4/2015,6.63,BUY,,157.55,,,,,
CALL,4/17/2015,6.9321,SHORT,,151.58,,,,,
CALL,4/2/2015,6.81,BUY,,149.51,,,,,
CALL,3/25/2015,6.99,SHORT,,146.34,,,,,
CALL,3/23/2015,7,BUY,,147.14,,,,,
CALL,3/17/2015,7.39,SELL,,147.43,,,,,
CALL,3/12/2015,7.52,BUY,,150.32,,,,,
CALL,3/5/2015,7.9851,SELL,,150.62,,,,,
CALL,2/27/2015,7.5549,BUY,,142.79,,,,,
CALL,2/19/2015,7.67,SELL,,143.08,,,,,
CALL,2/3/2015,7.0697,BUY,,132.15,,,,,
CALL,1/28/2015,7.2901,SHORT,,128.79,,,,,
CALL,1/26/2015,7.365,BUY,,130.64,,,,,
CALL,1/13/2015,8.15,SELL,,130.9,,,,,
CALL,1/9/2015,8.47,BUY,,136.31,,,,,
CALL,1/6/2015,8.15,SELL,,136.58,,,,,
CALL,12/31/2014,7.9,BUY,,132.66,,,,,
CALL,12/23/2014,7.91,SHORT,,133.02,,,,,
CALL,12/17/2014,7.735,BUY,,130.6,,,,,
CALL,12/8/2014,7.95,SHORT,,127.67,,,,,
CALL,12/3/2014,7.97,BUY,,128.5,,,,,
CALL,11/25/2014,8.64,SHORT,,119.73,,,,,
CALL,11/21/2014,8.7,BUY,,121.05,,,,,
CALL,11/11/2014,9.18,SELL,,121.29,,,,,
CALL,11/3/2014,9.31,BUY,,123.25,,,,,
CALL,10/27/2014,8.84,SHORT,,130.69,,,,,
CALL,10/20/2014,9.18,BUY,,136.26,,,,,
CALL,10/7/2014,9.51,SHORT,,132.22,,,,,
CALL,10/3/2014,9.665,BUY,,134.91,,,,,
CALL,9/29/2014,10,SHORT,,131.06,,,,,
CALL,9/24/2014,10.29,BUY,,135.4,,,,,
CALL,9/3/2014,12.3601,SHORT,,116.44,,,,,
CALL,8/22/2014,11.98,BUY,,113.31,,,,,
CALL,7/18/2014,13.68,SHORT,,101.19,,,,,
CALL,7/15/2014,13.71,BUY,,101.82,,,,,
CALL,6/30/2014,15.28,SELL,,102.02,,,,,
CALL,6/25/2014,15.25,BUY,,102.02,,,,,
CALL,6/20/2014,15.31,SELL,,102.22,,,,,
CALL,6/16/2014,14.5,BUY,,97.01,,,,,
CALL,6/4/2014,14.16,SHORT,,99.8,,,,,
,,,,,,,,,,
CALM,5/31/2016,45.27,SHORT,,305.32,,,,,
CALM,5/24/2016,45.63,BUY,,308.98,,,,,
CALM,5/18/2016,46.69,SHORT,,303.33,,,,,
CALM,5/11/2016,48.635,BUY,,317.23,,,,,
CALM,5/6/2016,52.13,SELL,,317.87,,,,,
CALM,4/27/2016,50.33,BUY,,307.51,,,,,
CALM,4/21/2016,51.43,SHORT,,302.28,,,,,
CALM,4/15/2016,51.94,BUY,,306.5,,,,,
CALM,4/14/2016,51.41,SELL,,307.11,,,,,
CALM,4/7/2016,52.01,BUY,,311.32,,,,,
CALM,3/21/2016,52.425,SELL,,311.94,,,,,
CALM,3/17/2016,51.56,BUY,,307.41,,,,,
CALM,3/4/2016,52.36,SELL,,308.03,,,,,
CALM,2/19/2016,48.95,BUY,,288.55,,,,,
CALM,2/11/2016,47.63,SELL,,289.13,,,,,
CALM,2/3/2016,49.04,BUY,,298.29,,,,,
CALM,2/1/2016,48.98,SELL,,298.89,,,,,
CALM,1/12/2016,47.08,BUY,,287.87,,,,,
CALM,12/28/2015,48.7013,SHORT,,279.71,,,,,
CALM,12/16/2015,47.19,BUY,,272.12,,,,,
CALM,11/25/2015,55.94,SELL,,272.67,,,,,
CALM,11/23/2015,56.825,BUY,,277.54,,,,,
CALM,11/10/2015,56.89,SELL,,278.1,,,,,
CALM,11/2/2015,54.305,BUY,,266,,,,,
CALM,10/21/2015,60.84,SELL,,266.53,,,,,
CALM,10/14/2015,56.44,BUY,,247.75,,,,,
CALM,10/7/2015,58.27,SELL,,248.25,,,,,
CALM,9/30/2015,52.979,BUY,,226.16,,,,,
CALM,9/28/2015,54.61,SELL,,226.61,,,,,
CALM,8/27/2015,48.91,BUY,,203.36,,,,,
CALM,8/12/2015,54.74,SELL,,203.77,,,,,
CALM,8/4/2015,55.17,BUY,,205.78,,,,,
CALM,7/31/2015,54.49,SELL,,206.19,,,,,
CALM,7/27/2015,53.72,BUY,,203.68,,,,,
CALM,7/23/2015,52.864,SELL,,204.09,,,,,
CALM,7/17/2015,53.7197,BUY,,207.81,,,,,
CALM,7/8/2015,52.4215,SHORT,,213.94,,,,,
CALM,7/1/2015,52.81,BUY,,216.39,,,,,
CALM,6/18/2015,54.941,SHORT,,209.15,,,,,
CALM,6/16/2015,55.59,BUY,,212.47,,,,,
CALM,6/3/2015,56.65,SELL,,212.9,,,,,
CALM,5/29/2015,56.69,BUY,,213.48,,,,,
CALM,5/20/2015,58.07,SELL,,213.91,,,,,
CALM,5/11/2015,44.18,BUY,,163.07,,,,,
CALM,5/5/2015,44.12,SELL,,163.4,,,,,
CALM,3/26/2015,37.925,BUY,,140.74,,,,,
CALM,3/24/2015,37.705,SELL,,141.02,,,,,
CALM,3/10/2015,37,BUY,,138.66,,,,,
CALM,3/4/2015,37.64,SELL,,138.94,,,,,
CALM,3/2/2015,37.76,BUY,,139.66,,,,,
CALM,2/26/2015,37.49,SELL,,139.94,,,,,
CALM,2/17/2015,36.22,BUY,,135.47,,,,,
CALM,2/9/2015,35.91,SHORT,,137.2,,,,,
CALM,2/4/2015,36.06,BUY,,138.33,,,,,
CALM,1/30/2015,35.83,SHORT,,139.78,,,,,
CALM,1/22/2015,36.65,BUY,,143.55,,,,,
CALM,1/12/2015,37.65,SHORT,,140.4,,,,,
CALM,1/8/2015,37.59,BUY,,140.74,,,,,
CALM,12/26/2014,42.66,SELL,,141.02,,,,,
CALM,12/17/2014,42.3864,BUY,,140.4,,,,,
CALM,12/4/2014,42.805,SHORT,,139.6,,,,,
CALM,11/28/2014,41.88,BUY,,137.13,,,,,
CALM,11/21/2014,42.6104,SELL,,137.4,,,,,
CALM,11/17/2014,41.83,BUY,,135.15,,,,,
CALM,11/4/2014,43.27,SHORT,,131.32,,,,,
CALM,10/29/2014,42.675,BUY,,130.03,,,,,
CALM,10/27/2014,41.94,SHORT,,132.88,,,,,
CALM,10/20/2014,40.625,BUY,,129.23,,,,,
CALM,10/10/2014,47.1175,SELL,,129.49,,,,,
CALM,9/11/2014,40.625,BUY,,111.87,,,,,
