,Date,Price,Signal,
BSQR,4/27/2015,4.444,SHORT,202.16
BSQR,4/22/2015,4.466,BUY,203.98
BSQR,4/2/2015,4.671,SHORT,196.19
BSQR,3/30/2015,4.689,BUY,197.74
BSQR,3/26/2015,4.6435,SHORT,200.5
BSQR,3/24/2015,4.6265,BUY,200.57
BSQR,3/10/2015,4.894,SELL,200.97
BSQR,2/6/2015,4.3799,BUY,180.22
BSQR,1/27/2015,4.4,SELL,180.58
BSQR,1/14/2015,4.3397,BUY,178.46
BSQR,1/12/2015,4.3953,SHORT,176.94
BSQR,12/23/2014,4.445,BUY,179.66
BSQR,12/11/2014,4.4432,SELL,180.02
BSQR,11/10/2014,3.8767,BUY,157.38
BSQR,11/3/2014,3.8805,SELL,157.7
BSQR,10/14/2014,3.575,BUY,145.58
BSQR,10/10/2014,3.695,SHORT,141.57
BSQR,10/7/2014,3.775,BUY,145.22
BSQR,9/29/2014,3.865,SELL,145.51
BSQR,9/15/2014,3.945,BUY,148.82
BSQR,9/11/2014,3.985,SELL,149.12
BSQR,8/11/2014,2.914,BUY,109.26
BSQR,8/1/2014,3.1325,SHORT,102.55
BSQR,7/23/2014,3.154,BUY,103.67
BSQR,7/11/2014,3.2561,SHORT,100.92
BSQR,7/2/2014,3.2481,BUY,101.08
BSQR,6/27/2014,3.2449,SHORT,101.59
BSQR,6/25/2014,3.175,BUY,99.8
,,,,
BSRR,5/31/2016,17.355,SELL,185.87
BSRR,5/23/2016,17.17,BUY,184.26
BSRR,5/13/2016,16.9904,SHORT,186.98
BSRR,5/5/2016,16.555,BUY,182.92
BSRR,4/21/2016,18.51,SELL,183.29
BSRR,4/13/2016,17.55,BUY,174.13
BSRR,4/1/2016,18.01,SHORT,170.47
BSRR,3/30/2016,17.87,BUY,169.82
BSRR,3/22/2016,18.68,SELL,170.16
BSRR,3/18/2016,19.05,BUY,173.88
BSRR,3/10/2016,19.33,SELL,174.23
BSRR,2/24/2016,17.5399,BUY,158.41
BSRR,2/16/2016,17.3008,SELL,158.73
BSRR,2/11/2016,17.18,BUY,157.94
BSRR,2/1/2016,18.08,SELL,158.26
BSRR,1/20/2016,16.81,BUY,147.44
BSRR,12/31/2015,17.65,SHORT,141.31
BSRR,12/29/2015,17.87,BUY,143.65
BSRR,12/21/2015,18.17,SELL,143.94
BSRR,11/27/2015,17.69,BUY,140.42
BSRR,11/24/2015,17.66,SELL,140.7
BSRR,11/16/2015,17.3282,BUY,138.33
BSRR,11/12/2015,17.215,SELL,138.61
BSRR,11/5/2015,16.66,BUY,134.41
BSRR,10/27/2015,16.11,SELL,134.68
BSRR,10/19/2015,16.6293,BUY,139.3
BSRR,10/13/2015,16.1686,SELL,139.58
BSRR,10/1/2015,16.01,BUY,138.49
BSRR,9/25/2015,16.58,SELL,138.77
BSRR,9/23/2015,16.57,BUY,138.96
BSRR,9/4/2015,16.68,SHORT,138.6
BSRR,8/28/2015,16.84,BUY,140.49
BSRR,8/20/2015,17.21,SELL,140.77
BSRR,7/30/2015,16.57,BUY,135.81
BSRR,7/23/2015,17.54,SELL,136.08
BSRR,7/10/2015,16.9178,BUY,131.52
BSRR,7/2/2015,17.16,SELL,131.78
BSRR,6/23/2015,16.78,BUY,129.12
BSRR,6/12/2015,17.07,SELL,129.38
BSRR,4/28/2015,16.6,BUY,126.07
BSRR,4/8/2015,16.74,SELL,126.32
BSRR,4/6/2015,16.81,BUY,127.1
BSRR,3/31/2015,16.81,SELL,127.35
BSRR,3/12/2015,16.308,BUY,123.79
BSRR,3/6/2015,16.16,SHORT,125.44
BSRR,3/3/2015,16.34,BUY,127.35
BSRR,2/10/2015,16.67,SELL,127.61
BSRR,2/5/2015,16.42,BUY,125.95
BSRR,1/28/2015,16.18,SHORT,128.36
BSRR,1/20/2015,15.8374,BUY,126.15
BSRR,1/2/2015,17.235,SELL,126.4
BSRR,12/17/2014,15.96,BUY,117.28
BSRR,12/12/2014,16.1,SHORT,116.74
BSRR,12/5/2014,15.92,BUY,115.9
BSRR,11/28/2014,16.072,SHORT,115.27
BSRR,11/24/2014,16.368,BUY,117.86
BSRR,11/11/2014,17.19,SELL,118.1
BSRR,11/5/2014,17.14,BUY,117.99
BSRR,10/27/2014,16.4,SHORT,124.06
BSRR,10/23/2014,15.95,BUY,121.14
BSRR,10/17/2014,17.0001,SHORT,114.55
BSRR,10/8/2014,16.88,BUY,114.2
BSRR,9/23/2014,17.551,SELL,114.43
BSRR,9/18/2014,17.71,BUY,115.7
BSRR,9/9/2014,17.38,SELL,115.93
BSRR,8/6/2014,15.59,BUY,104.2
BSRR,8/1/2014,15.75,SELL,104.41
BSRR,7/22/2014,15.45,BUY,102.63
BSRR,7/14/2014,15.5401,SHORT,102.45
BSRR,7/10/2014,15.6525,BUY,103.61
BSRR,7/7/2014,15.985,SELL,103.82
BSRR,6/25/2014,15.618,BUY,101.64
BSRR,6/11/2014,15.72,SELL,101.84
BSRR,6/5/2014,15.375,BUY,99.8
,,,,
BSTC,5/20/2016,34.16,BUY,514.85
BSTC,5/18/2016,34.085,SHORT,518.06
BSTC,5/16/2016,34.345,BUY,524.11
BSTC,5/12/2016,35.605,SHORT,508.23
BSTC,5/5/2016,34.78,BUY,498.45
BSTC,4/25/2016,36.145,SELL,499.45
BSTC,4/15/2016,36.86,BUY,510.35
BSTC,4/8/2016,36.78,SELL,511.37
BSTC,3/28/2016,33.16,BUY,461.96
BSTC,3/17/2016,36.83,SELL,462.89
BSTC,3/14/2016,36.29,BUY,457.02
BSTC,3/9/2016,35.94,SHORT,463.37
BSTC,3/7/2016,35.97,BUY,465.62
BSTC,2/29/2016,38.6,SELL,466.55
BSTC,2/11/2016,32.95,BUY,399.06
BSTC,2/9/2016,34.46,SHORT,383.84
BSTC,2/1/2016,38.22,BUY,427.43
BSTC,1/28/2016,37.84,SHORT,433.5
BSTC,1/25/2016,38.08,BUY,438
BSTC,1/19/2016,38.8325,SHORT,431.4
BSTC,1/11/2016,37.6,BUY,419.38
BSTC,1/4/2016,41.5102,SHORT,384.81
BSTC,12/30/2015,42.92,BUY,399.48
BSTC,12/24/2015,45.55,SHORT,379.19
BSTC,12/22/2015,44.49,BUY,371.85
BSTC,12/18/2015,44.11,SHORT,376.59
BSTC,12/16/2015,44.34,BUY,380.07
BSTC,12/1/2015,48.4,SHORT,352.06
BSTC,11/27/2015,49.54,BUY,361.8
BSTC,11/5/2015,57.7,SELL,362.53
BSTC,10/27/2015,55.619,BUY,350.16
BSTC,10/21/2015,54.36,SELL,350.86
BSTC,10/1/2015,43.63,BUY,282.17
BSTC,9/22/2015,56.05,SELL,282.74
BSTC,9/8/2015,51.01,BUY,257.83
BSTC,9/1/2015,48.61,SHORT,272.31
BSTC,8/27/2015,49.41,BUY,277.9
BSTC,8/20/2015,51.66,SHORT,267.37
BSTC,8/14/2015,50.25,BUY,261.12
BSTC,8/5/2015,64.669,SELL,261.64
BSTC,7/17/2015,52.15,BUY,211.41
BSTC,7/15/2015,50.89,SELL,211.83
BSTC,7/6/2015,51.66,BUY,215.47
BSTC,6/26/2015,51.34,SELL,215.9
BSTC,6/5/2015,46.35,BUY,195.31
BSTC,6/3/2015,47.14,SELL,195.7
BSTC,5/21/2015,37.86,BUY,157.49
BSTC,5/15/2015,38.295,SHORT,156.35
BSTC,5/7/2015,37.7145,BUY,154.6
BSTC,5/5/2015,38.32,SHORT,152.81
BSTC,4/30/2015,38.25,BUY,153.14
BSTC,4/27/2015,37.71,SHORT,155.99
BSTC,4/23/2015,37.765,BUY,156.84
BSTC,4/10/2015,38.95,SELL,157.15
BSTC,3/27/2015,37.61,BUY,152.05
BSTC,3/23/2015,38.785,SELL,152.35
BSTC,3/11/2015,38.46,BUY,151.38
BSTC,2/20/2015,39.29,SHORT,148.84
BSTC,2/18/2015,39.03,BUY,148.45
BSTC,2/9/2015,39.58,SELL,148.75
BSTC,2/5/2015,40.919,BUY,154.09
BSTC,1/27/2015,40.801,SELL,154.4
BSTC,1/22/2015,40.06,BUY,151.9
BSTC,1/12/2015,39.11,SELL,152.2
BSTC,1/8/2015,39.49,BUY,153.99
BSTC,1/6/2015,38.6701,SELL,154.3
BSTC,12/16/2014,37.61,BUY,150.37
BSTC,11/26/2014,38.97,SHORT,145.88
BSTC,11/19/2014,38.8,BUY,145.83
BSTC,10/31/2014,40.76,SELL,146.12
BSTC,10/15/2014,34.54,BUY,124.07
BSTC,10/9/2014,34.915,SELL,124.32
BSTC,9/26/2014,33.8899,BUY,120.91
BSTC,9/19/2014,33.465,SELL,121.15
BSTC,9/17/2014,31.43,BUY,114.01
BSTC,9/15/2014,31.11,SELL,114.24
BSTC,9/5/2014,31.225,BUY,114.89
BSTC,8/28/2014,31.08,SELL,115.12
BSTC,8/22/2014,30.82,BUY,114.39
BSTC,8/19/2014,29.33,SELL,114.62
BSTC,8/4/2014,26.48,BUY,103.69
BSTC,7/24/2014,26.73,SHORT,103.14
BSTC,7/21/2014,26.02,BUY,100.8
BSTC,7/16/2014,26.45,SHORT,99.59
BSTC,7/14/2014,26.82,BUY,101.39
BSTC,6/25/2014,27.6,SELL,101.59
BSTC,6/4/2014,27.06,BUY,99.8
,,,,
BSTG,5/25/2016,1.497,SHORT,"19,183.94"
BSTG,5/23/2016,1.513,BUY,"19,466.77"
BSTG,5/12/2016,2.2301,SELL,"19,505.78"
BSTG,4/21/2016,1.765,BUY,"15,468.68"
BSTG,4/7/2016,1.8859,SELL,"15,499.68"
BSTG,4/5/2016,1.909,BUY,"15,720.97"
BSTG,3/15/2016,1.868,SELL,"15,752.47"
BSTG,3/10/2016,1.595,BUY,"13,477.27"
BSTG,3/8/2016,1.5641,SELL,"13,504.28"
BSTG,3/3/2016,1.402,BUY,"12,128.98"
BSTG,2/23/2016,1.3454,SHORT,"12,712.45"
BSTG,2/16/2016,1.295,BUY,"12,285.32"
BSTG,2/8/2016,1.685,SHORT,"10,016.30"
BSTG,2/1/2016,1.614,BUY,"9,632.74"
BSTG,1/26/2016,1.9381,SHORT,"8,285.79"
BSTG,1/21/2016,1.765,BUY,"7,576.02"
BSTG,1/13/2016,2.092,SELL,"7,591.20"
BSTG,1/8/2016,2.0149,BUY,"7,326.08"
BSTG,1/4/2016,2.176,SHORT,"6,848.45"
BSTG,12/30/2015,2.124,BUY,"6,711.61"
BSTG,12/22/2015,2.0417,SHORT,"7,021.57"
BSTG,12/16/2015,2.0195,BUY,"6,973.09"
BSTG,12/2/2015,2.72,SELL,"6,987.06"
BSTG,11/11/2015,0.6208,BUY,"1,597.89"
BSTG,11/6/2015,0.6189,SHORT,"1,609.24"
BSTG,10/29/2015,0.5815,BUY,"1,518.06"
BSTG,10/13/2015,0.784,SHORT,"1,211.29"
BSTG,10/6/2015,0.881,BUY,"1,366.62"
BSTG,9/21/2015,1.235,SELL,"1,369.36"
BSTG,9/17/2015,1.2,BUY,"1,333.22"
BSTG,9/14/2015,1.225,SELL,"1,335.89"
BSTG,9/8/2015,1.285,BUY,"1,404.13"
BSTG,9/2/2015,1.23,SELL,"1,406.94"
BSTG,8/21/2015,0.6508,BUY,745.91
BSTG,7/28/2015,1.307,SHORT,498.58
BSTG,7/24/2015,1.403,BUY,537.35
BSTG,7/17/2015,1.442,SHORT,525.3
BSTG,7/9/2015,1.3581,BUY,496.72
BSTG,6/24/2015,1.688,SHORT,417.18
BSTG,6/22/2015,1.652,BUY,409.92
BSTG,5/18/2015,2.5768,SHORT,302.87
BSTG,5/8/2015,2.6625,BUY,314.2
BSTG,5/7/2015,2.5726,SHORT,326.88
BSTG,5/4/2015,2.6625,BUY,339.66
BSTG,4/23/2015,3.171,SHORT,293.89
BSTG,4/13/2015,3.414,BUY,317.68
BSTG,4/9/2015,3.26,SHORT,334.77
BSTG,3/31/2015,3.2374,BUY,333.78
BSTG,3/12/2015,4.123,SELL,334.45
BSTG,3/5/2015,4.0099,BUY,325.93
BSTG,2/20/2015,3.5106,SELL,326.58
BSTG,2/13/2015,2.7644,BUY,257.68
BSTG,2/3/2015,2.79,SHORT,256.36
BSTG,1/30/2015,3.195,BUY,294.75
BSTG,1/14/2015,3.57,SELL,295.34
BSTG,12/30/2014,3.0135,BUY,249.8
BSTG,12/26/2014,3.092,SHORT,244.59
BSTG,12/22/2014,3.1099,BUY,246.99
BSTG,12/8/2014,3.86,SHORT,207.63
BSTG,12/1/2014,3.5098,BUY,189.55
BSTG,11/25/2014,4.43,SHORT,157.58
BSTG,11/21/2014,4.72,BUY,168.57
BSTG,11/3/2014,6.2301,SHORT,136.23
BSTG,10/30/2014,6.05,BUY,132.82
BSTG,10/27/2014,6.25,SHORT,129.22
BSTG,10/17/2014,5.928,BUY,123.05
BSTG,10/2/2014,7.26,SHORT,104.39
BSTG,9/30/2014,8.0999,BUY,116.93
BSTG,9/22/2014,8.19,SELL,117.16
BSTG,9/18/2014,8.42,BUY,120.69
BSTG,9/15/2014,8.08,SHORT,126.5
BSTG,9/10/2014,8.19,BUY,128.74
BSTG,9/3/2014,8.581,SELL,129
BSTG,8/19/2014,7.77,BUY,117.04
BSTG,8/8/2014,7.1925,SHORT,127.77
BSTG,8/6/2014,6.97,BUY,124.31
BSTG,7/2/2014,9.79,SELL,124.56
BSTG,6/30/2014,9.5199,BUY,121.37
BSTG,6/26/2014,9.345,SELL,121.61
BSTG,6/17/2014,9.36,BUY,122.05
BSTG,6/12/2014,9.5401,SELL,122.29
BSTG,6/4/2014,7.7699,BUY,99.8
,,,,
BUFF,5/18/2016,25.64,SELL,136.47
BUFF,5/11/2016,25.62,BUY,136.64
BUFF,4/29/2016,24.95,SELL,136.91
BUFF,4/26/2016,24.92,BUY,137.02
BUFF,4/21/2016,24.85,SELL,137.29
BUFF,4/15/2016,24.21,BUY,134.02
BUFF,4/4/2016,25.385,SELL,134.29
BUFF,3/10/2016,22.975,BUY,121.78
BUFF,3/8/2016,19.09,SELL,122.02
BUFF,2/26/2016,17.9,BUY,114.64
BUFF,2/24/2016,17.42,SELL,114.87
BUFF,2/16/2016,16.93,BUY,111.86
BUFF,2/8/2016,17.32,SELL,112.08
BUFF,1/19/2016,16.34,BUY,105.95
BUFF,12/29/2015,19.245,SELL,106.16
BUFF,12/14/2015,18.02,BUY,99.6
BUFF,12/3/2015,17.03,SHORT,106.17
BUFF,11/25/2015,18.28,BUY,114.42
BUFF,11/17/2015,18.52,SHORT,113.41
BUFF,11/13/2015,18.8499,BUY,115.89
BUFF,11/11/2015,18.1901,SHORT,120.73
BUFF,11/2/2015,17.96,BUY,119.68
BUFF,10/13/2015,19.66,SHORT,110.6
BUFF,10/5/2015,17.67,BUY,99.8
,,,,
BURL,5/20/2016,53.38,BUY,253.36
BURL,5/5/2016,56.79,SELL,253.87
BURL,4/27/2016,57.17,BUY,256.08
BURL,4/21/2016,58,SELL,256.59
BURL,4/12/2016,55.11,BUY,244.29
BURL,4/8/2016,55.41,SELL,244.78
BURL,3/29/2016,54.9286,BUY,243.14
BURL,3/24/2016,53.75,SHORT,249.59
BURL,3/17/2016,54.93,BUY,256.09
BURL,2/29/2016,56.565,SELL,256.6
BURL,2/9/2016,49.925,BUY,226.93
BURL,2/3/2016,53.515,SELL,227.38
BURL,1/29/2016,52,BUY,221.39
BURL,1/25/2016,51.635,SELL,221.83
BURL,1/12/2016,48.34,BUY,208.09
BURL,1/8/2016,42.69,SHORT,240.79
BURL,1/4/2016,43.035,BUY,243.71
BURL,12/24/2015,43.4,SHORT,242.65
BURL,12/21/2015,41.63,BUY,233.69
BURL,12/1/2015,48.1,SELL,234.16
BURL,11/18/2015,41.97,BUY,204.73
BURL,11/5/2015,48.94,SELL,205.14
BURL,11/2/2015,47.99,BUY,201.56
BURL,10/21/2015,50.62,SHORT,192.37
BURL,10/16/2015,51.36,BUY,195.97
BURL,10/14/2015,50.08,SHORT,201.92
BURL,10/8/2015,49.505,BUY,200.4
BURL,9/21/2015,54.34,SELL,200.8
BURL,9/15/2015,53.76,BUY,199.05
BURL,9/9/2015,53.6,SELL,199.45
BURL,9/1/2015,52.22,BUY,194.7
BURL,8/24/2015,48.88,SHORT,209.82
BURL,8/18/2015,54.31,BUY,234.06
BURL,8/3/2015,54.92,SELL,234.53
BURL,7/29/2015,54.52,BUY,233.29
BURL,7/20/2015,55.75,SELL,233.76
BURL,7/13/2015,54.51,BUY,229.02
BURL,7/8/2015,52.5,SELL,229.48
BURL,7/1/2015,51.845,BUY,227.07
BURL,6/29/2015,51.785,SELL,227.53
BURL,6/16/2015,49.75,BUY,219.03
BURL,6/8/2015,54.24,SELL,219.47
BURL,6/2/2015,53.34,BUY,216.26
BURL,5/26/2015,54.25,SELL,216.69
BURL,5/18/2015,52.87,BUY,211.6
BURL,5/12/2015,52.63,SHORT,213.42
BURL,5/1/2015,51.81,BUY,210.94
BURL,4/7/2015,57.92,SHORT,191.58
BURL,3/31/2015,59.42,BUY,197.33
BURL,3/25/2015,60.24,SELL,197.73
BURL,3/12/2015,57.59,BUY,189.41
BURL,3/6/2015,56.3,SELL,189.79
BURL,2/3/2015,50.07,BUY,169.13
BURL,1/28/2015,51.405,SELL,169.47
BURL,1/7/2015,47.13,BUY,155.69
BURL,12/26/2014,47.74,SELL,156
BURL,12/11/2014,44.1,BUY,144.39
BURL,12/2/2014,43.88,SELL,144.68
BURL,11/24/2014,42.42,BUY,140.15
BURL,11/10/2014,42.27,SELL,140.43
BURL,10/21/2014,38.55,BUY,128.33
BURL,10/17/2014,38.01,SHORT,130.7
BURL,10/8/2014,38.065,BUY,131.41
BURL,9/30/2014,39.95,SELL,131.67
BURL,9/26/2014,39.75,BUY,131.27
BURL,9/22/2014,39.855,SELL,131.53
BURL,9/11/2014,37.76,BUY,124.87
BURL,9/8/2014,36.55,SELL,125.12
BURL,8/5/2014,32.81,BUY,112.54
BURL,8/1/2014,32.696,SELL,112.77
BURL,7/25/2014,32.574,BUY,112.57
BURL,7/23/2014,31.901,SELL,112.8
BURL,7/18/2014,30.46,BUY,107.92
BURL,7/8/2014,30.65,SELL,108.14
BURL,6/30/2014,31.14,BUY,110.09
BURL,6/26/2014,31.11,SELL,110.31
BURL,6/5/2014,28.09,BUY,99.8
,,,,
BUSE,5/20/2016,21.115,BUY,133.73
BUSE,5/4/2016,20.655,SELL,134
BUSE,5/2/2016,20.915,BUY,135.96
BUSE,4/22/2016,20.97,SELL,136.23
BUSE,4/12/2016,19.7299,BUY,128.43
BUSE,4/4/2016,20.321,SELL,128.69
BUSE,3/17/2016,20.095,BUY,127.51
BUSE,3/10/2016,19.85,SELL,127.77
BUSE,2/25/2016,18.885,BUY,121.8
BUSE,2/18/2016,18.82,SHORT,122.71
BUSE,2/9/2016,18.88,BUY,123.6
BUSE,2/5/2016,18.86,SHORT,124.23
BUSE,1/29/2016,18.17,BUY,120.17
BUSE,12/31/2015,20.97,SHORT,106.44
BUSE,12/29/2015,20.895,BUY,106.48
BUSE,12/14/2015,20.93,SHORT,106.73
BUSE,12/10/2015,21.63,BUY,110.74
BUSE,12/3/2015,22.07,SELL,110.96
BUSE,11/25/2015,22.01,BUY,110.88
BUSE,11/23/2015,21.8,SELL,111.1
BUSE,10/29/2015,21.09,BUY,107.7
BUSE,10/27/2015,20.11,SELL,107.92
BUSE,10/13/2015,19.89,BUY,106.95
BUSE,10/9/2015,19.875,SELL,107.16
BUSE,9/16/2015,18.28,BUY,98.76
BUSE,9/9/2015,18.84,SHORT,96.29
BUSE,8/31/2015,19.11,BUY,98.06
BUSE,8/24/2015,18.57,SHORT,101.4
BUSE,8/11/2015,19.2543,BUY,105.56
BUSE,8/7/2015,19.0308,SHORT,107.24
BUSE,8/5/2015,19.275,BUY,109.05
BUSE,7/21/2015,19.62,SELL,109.27
BUSE,7/10/2015,19.44,BUY,108.48
BUSE,7/2/2015,19.545,SELL,108.7
BUSE,6/18/2015,19.74,BUY,110
BUSE,6/12/2015,19.74,SELL,110.22
BUSE,6/2/2015,19.2675,BUY,107.8
BUSE,5/21/2015,19.3275,SELL,108.02
BUSE,5/14/2015,19.047,BUY,106.67
BUSE,4/30/2015,19.11,SHORT,106.75
BUSE,4/28/2015,19.89,BUY,111.55
BUSE,4/17/2015,19.83,SELL,111.77
BUSE,4/13/2015,19.707,BUY,111.3
BUSE,4/7/2015,19.803,SELL,111.52
BUSE,3/30/2015,19.767,BUY,111.54
BUSE,3/25/2015,19.695,SELL,111.76
BUSE,3/3/2015,19.1997,BUY,109.17
BUSE,2/25/2015,19.11,SELL,109.39
BUSE,2/12/2015,19.32,BUY,110.81
BUSE,2/9/2015,19.365,SELL,111.03
BUSE,2/2/2015,18.975,BUY,109.01
BUSE,1/27/2015,18.666,SHORT,111.29
BUSE,1/16/2015,18.78,BUY,112.42
BUSE,1/2/2015,19.5,SELL,112.65
BUSE,12/30/2014,19.83,BUY,114.79
BUSE,12/24/2014,19.47,SHORT,117.42
BUSE,12/17/2014,19.26,BUY,116.62
BUSE,12/11/2014,19.71,SELL,116.85
BUSE,12/5/2014,19.59,BUY,116.37
BUSE,11/26/2014,19.8,SELL,116.6
BUSE,11/24/2014,19.86,BUY,117.19
BUSE,11/14/2014,19.89,SELL,117.42
BUSE,10/28/2014,17.7297,BUY,104.88
BUSE,10/17/2014,17.46,SELL,105.09
BUSE,10/2/2014,16.74,BUY,100.96
BUSE,9/16/2014,17.4003,SELL,101.16
BUSE,9/8/2014,17.4297,BUY,101.53
BUSE,9/4/2014,17.4303,SELL,101.73
BUSE,9/2/2014,17.4297,BUY,101.93
BUSE,8/28/2014,17.4,SELL,102.13
BUSE,8/19/2014,17.04,BUY,100.22
BUSE,8/15/2014,16.77,SELL,100.42
BUSE,8/13/2014,16.83,BUY,100.98
BUSE,8/7/2014,16.62,SHORT,102.68
BUSE,7/31/2014,16.62,BUY,103.09
BUSE,7/23/2014,16.56,SHORT,103.88
BUSE,7/18/2014,16.635,BUY,104.77
BUSE,7/7/2014,17.46,SELL,104.98
BUSE,6/16/2014,16.965,BUY,102.21
BUSE,6/12/2014,17.0145,SELL,102.41
BUSE,6/5/2014,16.5471,BUY,99.8
,,,,
BV,5/10/2016,3.415,BUY,347.72
BV,4/25/2016,3.4054,SELL,348.42
BV,3/29/2016,3.11,BUY,318.83
BV,3/18/2016,3.36,SELL,319.47
BV,3/14/2016,3.475,BUY,331.07
BV,3/8/2016,3.38,SELL,331.73
BV,2/24/2016,3.02,BUY,296.99
BV,2/5/2016,3.49,SHORT,262.79
BV,1/29/2016,3.585,BUY,271.03
BV,1/27/2016,3.515,SHORT,277.65
BV,1/21/2016,3.465,BUY,274.8
BV,12/29/2015,4.585,SHORT,221.74
BV,12/10/2015,4.455,BUY,216.32
BV,11/30/2015,4.685,SELL,216.75
BV,11/18/2015,4.355,BUY,201.89
BV,11/5/2015,4.6175,SHORT,191.8
BV,11/3/2015,4.5651,BUY,190.38
BV,10/30/2015,4.495,SHORT,194.17
BV,10/23/2015,4.485,BUY,194.52
BV,10/15/2015,4.36,SHORT,201.07
BV,10/2/2015,4.52,BUY,209.29
BV,9/21/2015,5.14,SELL,209.71
BV,9/15/2015,5.15,BUY,210.54
BV,9/4/2015,5.02,SHORT,217
BV,8/28/2015,5.06,BUY,219.61
BV,8/18/2015,5.31,SHORT,210.58
BV,8/14/2015,5.34,BUY,212.62
BV,8/6/2015,5.5232,SHORT,206.62
BV,7/31/2015,5.5668,BUY,209.09
BV,7/20/2015,5.87,SHORT,199.62
BV,7/14/2015,5.895,BUY,201.27
BV,6/22/2015,6.36,SELL,201.67
BV,6/4/2015,5.666,BUY,180.02
BV,5/20/2015,5.6712,SELL,180.38
BV,5/7/2015,5.36,BUY,170.82
BV,4/24/2015,5.78,SHORT,159.89
BV,4/22/2015,5.83,BUY,161.92
BV,4/9/2015,5.82,SHORT,162.85
BV,3/27/2015,5.76,BUY,161.82
BV,2/24/2015,9.09,SELL,162.14
BV,2/12/2015,8.24,BUY,147.27
BV,1/27/2015,8.64,SELL,147.57
BV,1/22/2015,8.34,BUY,142.73
BV,1/13/2015,8.13,SELL,143.02
BV,12/19/2014,7.55,BUY,133.08
BV,12/8/2014,7.5609,SELL,133.35
BV,11/25/2014,7.45,BUY,131.66
BV,11/13/2014,7.646,SELL,131.92
BV,10/16/2014,6.9349,BUY,119.89
BV,10/10/2014,7.1201,SHORT,117.32
BV,10/8/2014,7.265,BUY,120.19
BV,10/1/2014,7.29,SHORT,120.26
BV,9/29/2014,7.34,BUY,121.57
BV,9/15/2014,7.91,SELL,121.81
BV,9/2/2014,7.32,BUY,112.95
BV,8/28/2014,7.31,SHORT,113.56
BV,8/19/2014,7.41,BUY,115.58
BV,8/1/2014,7.4,SHORT,116.2
BV,7/30/2014,7.55,BUY,119.03
BV,7/24/2014,7.57,SHORT,119.19
BV,7/22/2014,7.59,BUY,119.98
BV,7/8/2014,7.87,SELL,120.22
BV,6/5/2014,6.52,BUY,99.8
,,,,
BVA,2/11/2016,3.86,QUIT,99.13
BVA,2/3/2016,3.9001,SHORT,98.32
BVA,2/1/2016,3.96,BUY,100.23
BVA,1/20/2016,3.892,SELL,100.43
BVA,1/6/2016,3.8599,BUY,99.8
,,,,
BVSN,5/18/2016,6.7929,SELL,130.56
BVSN,5/12/2016,6.96,BUY,134.04
BVSN,5/10/2016,6.5908,SELL,134.31
BVSN,5/4/2016,6.6875,BUY,136.55
BVSN,4/27/2016,6.3705,SHORT,144.28
BVSN,4/20/2016,6.51,BUY,148.03
BVSN,4/13/2016,6.8092,SELL,148.33
BVSN,4/11/2016,6.6384,BUY,144.9
BVSN,4/1/2016,7.4301,SELL,145.19
BVSN,3/23/2016,6.195,BUY,121.3
BVSN,3/16/2016,6.2337,SELL,121.54
BVSN,3/14/2016,6.28,BUY,122.69
BVSN,3/10/2016,6.1837,SELL,122.94
BVSN,2/18/2016,6.0221,BUY,119.97
BVSN,2/5/2016,5.95,SHORT,121.93
BVSN,1/28/2016,5.87,BUY,120.77
BVSN,1/7/2016,5.977,SELL,121.01
BVSN,12/30/2015,6.0169,BUY,122.06
BVSN,12/22/2015,5.99,SELL,122.3
BVSN,12/17/2015,6.0099,BUY,122.95
BVSN,12/8/2015,5.9801,SELL,123.2
BVSN,11/27/2015,6.017,BUY,124.21
BVSN,11/24/2015,5.9001,SELL,124.46
BVSN,11/19/2015,6.0069,BUY,126.97
BVSN,11/12/2015,5.9437,SHORT,128.85
BVSN,10/20/2015,6.008,BUY,130.77
BVSN,10/16/2015,5.992,SELL,131.03
BVSN,10/8/2015,6.0086,BUY,131.66
BVSN,9/14/2015,5.9914,SELL,131.92
BVSN,9/4/2015,6.0096,BUY,132.59
BVSN,8/31/2015,5.8904,SELL,132.86
BVSN,8/26/2015,5.7175,BUY,129.22
BVSN,8/20/2015,6.0251,SELL,129.48
BVSN,8/14/2015,5.729,BUY,123.36
BVSN,8/12/2015,5.7001,SELL,123.61
BVSN,7/28/2015,5.5071,BUY,119.66
BVSN,6/26/2015,6.0135,SELL,119.9
BVSN,6/10/2015,6.0299,BUY,120.47
BVSN,6/3/2015,5.9951,SELL,120.71
BVSN,5/29/2015,5.92,BUY,119.44
BVSN,5/19/2015,5.9533,SELL,119.68
BVSN,5/8/2015,5.906,BUY,118.97
BVSN,5/5/2015,5.894,SHORT,119.69
BVSN,4/28/2015,5.82,BUY,118.66
BVSN,3/25/2015,6.002,SELL,118.9
BVSN,3/19/2015,6.078,BUY,120.65
BVSN,2/18/2015,6.05,SELL,120.89
BVSN,1/23/2015,5.568,BUY,111.48
BVSN,1/6/2015,6.06,SELL,111.7
BVSN,1/2/2015,6.05,BUY,111.74
BVSN,12/23/2014,5.92,SHORT,114.71
BVSN,12/17/2014,5.8949,BUY,114.68
BVSN,12/1/2014,6.4201,SHORT,106.43
BVSN,11/21/2014,6.6,BUY,109.85
